,sptr,accession,organism,Gene Name,length,PE Score
45107,tr,A0A5G2R8Y1,Sus scrofa ,TREH ,727,1
45108,tr,A0A286ZLJ9,Sus scrofa ,FOXN3 ,485,4
45109,tr,A0A287AF02,Sus scrofa ,ANAPC1 ,1851,1
45110,tr,A0A286ZQD3,Sus scrofa ,FKBP5 ,490,1
45111,tr,A0A287B8H2,Sus scrofa ,ZNF655 ,181,4
45112,tr,A0A287ACB4,Sus scrofa ,METTL25 ,567,4
45113,tr,A0A287AMK8,Sus scrofa ,No Name,125,4
45114,tr,A0A5G2R9U7,Sus scrofa ,ANKRD54 ,107,4
45115,tr,A0A287AW51,Sus scrofa ,LOC100519092 ,311,3
45116,tr,A0A5G2RIF8,Sus scrofa ,FAM234B ,571,4
45117,tr,A0A287AN65,Sus scrofa ,XPO1 ,948,1
45118,tr,A0A287A084,Sus scrofa ,No Name,116,4
45119,tr,A0A287AWX7,Sus scrofa ,CSRNP3 ,599,3
45120,tr,A0A5G2QSV5,Sus scrofa ,TSTD3 ,155,4
45121,tr,A0A5G2QLA7,Sus scrofa ,SELENBP1 ,410,1
45122,tr,A0A287B142,Sus scrofa ,MCF2L2 ,1026,4
45123,tr,A0A287ALT9,Sus scrofa ,REXO5 ,752,4
45124,tr,A0A5K1TU36,Sus scrofa ,MSR1 ,428,4
45125,tr,A0A287BEU6,Sus scrofa ,DNAJB6 ,57,4
45126,tr,A0A5G2QHV0,Sus scrofa ,SHLD1 ,220,4
45127,tr,A0A287BCR6,Sus scrofa ,LOC100515602 ,310,3
45128,tr,A0A5G2RGJ5,Sus scrofa ,No Name,102,4
45129,tr,A0A287AR67,Sus scrofa ,SRI ,183,1
45130,tr,A0A287ALZ4,Sus scrofa ,ARPC3 ,155,1
45131,tr,A0A287BJ41,Sus scrofa ,NCBP1 ,329,1
45132,tr,A0A5G2R4J8,Sus scrofa ,MCOLN3 ,320,4
45133,tr,A0A5G2QHR2,Sus scrofa ,CASP1 ,88,4
45134,tr,A0A287ADM5,Sus scrofa ,No Name,303,3
45135,tr,A0A5G2QHB0,Sus scrofa ,PPP1R14B ,72,3
45136,tr,A0A5G2QK66,Sus scrofa ,RIBC1 ,191,3
45137,tr,A0A5G2QHX3,Sus scrofa ,SLC10A3 ,157,1
45138,tr,A0A286ZT07,Sus scrofa ,LRRC39 ,319,4
45139,tr,A0A2C9F3C3,Sus scrofa ,HADH ,286,1
45140,tr,A0A5G2RD02,Sus scrofa ,No Name,161,4
45141,tr,A0A286ZWU3,Sus scrofa ,SIDT2 ,124,3
45142,tr,A0A5G2R4C9,Sus scrofa ,No Name,134,4
45143,tr,A0A5G2QQ91,Sus scrofa ,OR10J4 ,311,4
45144,tr,A0A5G2QNX8,Sus scrofa ,MRPS22 ,364,1
45145,tr,A0A5G2QIU6,Sus scrofa ,THNSL2 ,305,4
45146,tr,F6Q2U8,Sus scrofa ,ZFP64 ,679,4
45147,tr,A0A287AUR5,Sus scrofa ,ASB10 ,459,4
45148,tr,A0A287AJ10,Sus scrofa ,CYP2C42 ,479,1
45149,tr,A0A5G2RHL5,Sus scrofa ,ADGRB1 ,321,4
45150,tr,A0A5G2Q7C8,Sus scrofa ,No Name,153,4
45151,tr,F1RN81,Sus scrofa ,LOC100153240 ,320,3
45152,tr,A0A286ZNM0,Sus scrofa ,SAXO1 ,476,3
45153,tr,A0A5K1UVB9,Sus scrofa ,TBL1X ,615,1
45154,tr,A0A5G2R5H4,Sus scrofa ,CSNK2A1 ,363,1
45155,tr,A0A287A196,Sus scrofa ,No Name,117,4
45156,tr,A0A286ZQ89,Sus scrofa ,RNF14 ,171,4
45157,tr,A0A5G2RKI8,Sus scrofa ,PPCS ,225,1
45158,tr,A0A287ANX9,Sus scrofa ,No Name,472,4
45159,tr,A0A5G2RE09,Sus scrofa ,MBNL2 ,379,4
45160,tr,A0A287APJ0,Sus scrofa ,NUDCD2 ,158,4
45161,tr,A0A286ZYC9,Sus scrofa ,ANKRD28 ,989,1
45162,tr,A0A5G2Q9Y9,Sus scrofa ,TANGO2 ,108,1
45163,tr,A0A287B0E4,Sus scrofa ,MGAT4A ,554,4
45164,tr,A0A287BC46,Sus scrofa ,ADAMTS6 ,304,4
45165,tr,A0A5G2QK22,Sus scrofa ,No Name,141,4
45166,tr,A0A287ALH7,Sus scrofa ,LY6K ,157,4
45167,tr,A0A5G2QSG8,Sus scrofa ,MVK ,339,1
45168,tr,A0A287BEP4,Sus scrofa ,TOMM6 ,74,1
45169,tr,A0A286ZY29,Sus scrofa ,MFGE8 ,461,1
45170,tr,A0A5G2R2H2,Sus scrofa ,FAS ,301,4
45171,tr,A0A5G2R7L4,Sus scrofa ,AP2B1 ,868,1
45172,tr,A0A5G2QS89,Sus scrofa ,No Name,261,4
45173,tr,A0A287AX52,Sus scrofa ,ABHD4 ,290,1
45174,tr,A0A287BB11,Sus scrofa ,TMEM116 ,351,4
45175,tr,A0A287A4V8,Sus scrofa ,NFYC ,389,1
45176,tr,A0A5G2RKJ7,Sus scrofa ,MFGE8 ,452,1
45177,tr,A0A286ZJL3,Sus scrofa ,TTC13 ,805,4
45178,tr,A0A287A014,Sus scrofa ,RPS15A ,100,1
45179,tr,A0A287ADF6,Sus scrofa ,LOC100154169 ,314,3
45180,tr,A0A287A7Q1,Sus scrofa ,CELF2 ,490,3
45181,tr,A0A5G2QFE5,Sus scrofa ,CRYBB3 ,114,1
45182,tr,A0A287AM59,Sus scrofa ,HEXA ,502,1
45183,tr,A0A286ZRJ2,Sus scrofa ,FAM237A ,180,4
45184,tr,A0A5G2QC42,Sus scrofa ,RBMS1 ,373,4
45185,tr,A0A5G2QCX9,Sus scrofa ,PDCD6 ,121,1
45186,tr,A0A286ZU70,Sus scrofa ,SNX27 ,498,1
45187,tr,A0A5G2R4Z6,Sus scrofa ,LMCD1 ,290,1
45188,tr,A0A287BQ23,Sus scrofa ,FXYD6 ,125,1
45189,tr,A0A5G2QLL1,Sus scrofa ,TWF1 ,366,1
45190,tr,A0A287BGG6,Sus scrofa ,STUB1 ,303,1
45191,tr,A0A5G2QW49,Sus scrofa ,UBE2A ,224,3
45192,tr,A0A287ALA1,Sus scrofa ,LOC100621494 ,407,3
45193,tr,A0A5G2R860,Sus scrofa ,MMP2 ,610,1
45194,tr,A0A5G2QSK3,Sus scrofa ,GDPD1 ,322,1
45195,tr,A0A287A3T5,Sus scrofa ,LOC110257910 ,1064,1
45196,tr,A0A287B3W5,Sus scrofa ,PGAP2 ,255,3
45197,tr,A0A5G2Q9K3,Sus scrofa ,CIT ,2061,3
45198,tr,A0A5S8KP39,Sus scrofa ,OXSR1 ,527,4
45199,tr,A0A287AW63,Sus scrofa ,CHCHD7 ,59,1
45200,tr,A0A287BCW8,Sus scrofa ,ITPKB ,650,3
45201,tr,A0A287APD9,Sus scrofa ,FANCD2 ,1437,4
45202,tr,A0A287AWG4,Sus scrofa ,CUX1 ,1412,1
45203,tr,A0A5G2RCB5,Sus scrofa ,PPP2R5C ,659,1
45204,tr,A0A5G2RIM1,Sus scrofa ,LRRC7 ,1494,3
45205,tr,I3LU65,Sus scrofa ,OR51M1 ,349,3
45206,tr,A0A287BSN1,Sus scrofa ,SYNJ1 ,1354,1
45207,tr,A0A5G2RAI1,Sus scrofa ,SIK3 ,1283,1
45208,tr,A0A5G2R766,Sus scrofa ,ACAT1 ,160,1
45209,tr,A0A287A8C3,Sus scrofa ,ILK ,451,1
45210,tr,F1S3J7,Sus scrofa ,PAPLN ,961,1
45211,tr,A0A5G2QVG5,Sus scrofa ,No Name,181,4
45212,tr,A0A5G2QSA6,Sus scrofa ,IFFO1 ,256,4
45213,tr,I3LMD0,Sus scrofa ,ADGRF3 ,998,4
45214,tr,F1S6E9,Sus scrofa ,PRDM10 ,1159,4
45215,tr,F1S7G7,Sus scrofa ,LOC100154725 ,221,4
45216,tr,A0A5G2QF14,Sus scrofa ,ARCN1 ,82,1
45217,tr,A0A5G2QWT6,Sus scrofa ,FAF1 ,627,1
45218,tr,A0A287B9E6,Sus scrofa ,GALNT13 ,572,3
45219,tr,F1RJQ8,Sus scrofa ,ZNF395 ,362,4
45220,tr,F1RUG2,Sus scrofa ,FGD1 ,960,4
45221,tr,A0A286ZWA5,Sus scrofa ,UBQLN2 ,576,4
45222,tr,I3LDS5,Sus scrofa ,FHOD3 ,1585,4
45223,tr,A0A5G2QDE3,Sus scrofa ,CDH16 ,736,1
45224,tr,A0A5G2RLH8,Sus scrofa ,ILDR1 ,551,3
45225,tr,A0A5G2QZG8,Sus scrofa ,CENPX ,151,3
45226,tr,I3LGB6,Sus scrofa ,GIGYF1 ,1031,4
45227,tr,I3LHV1,Sus scrofa ,LOC100049687 ,748,4
45228,tr,A0A286ZT53,Sus scrofa ,NHSL2 ,942,3
45229,tr,A0A5G2QGV5,Sus scrofa ,TXNDC8 ,155,4
45230,tr,A0A5G2QG87,Sus scrofa ,No Name,131,4
45231,tr,A0A5G2R136,Sus scrofa ,No Name,261,4
45232,tr,A0A286ZRH7,Sus scrofa ,CHCHD3 ,234,1
45233,tr,A0A5G2RFT2,Sus scrofa ,No Name,284,4
45234,tr,A0A5G2R541,Sus scrofa ,FAM185A ,269,1
45235,tr,A0A5G2QCI8,Sus scrofa ,PEPD ,429,1
45236,tr,A0A5K1UE53,Sus scrofa ,SERPING1 ,486,1
45237,tr,A0A5G2QMV4,Sus scrofa ,NMRK2 ,113,4
45238,tr,A0A287B7J0,Sus scrofa ,HMGCL ,264,1
45239,tr,A0A5G2QLW0,Sus scrofa ,TMEM120B ,396,3
45240,tr,A0A287AS72,Sus scrofa ,NAGK ,386,1
45241,tr,A0A287B0P8,Sus scrofa ,GGNBP2 ,738,4
45242,tr,A0A5G2R3T8,Sus scrofa ,PCSK1N ,238,1
45243,tr,F1RMD3,Sus scrofa ,OR9Q2 ,314,3
45244,tr,A0A286ZWE0,Sus scrofa ,PET100 ,76,4
45245,tr,A0A287B988,Sus scrofa ,ADAM32 ,614,4
45246,tr,A0A287ALI8,Sus scrofa ,SCRG1 ,98,4
45247,tr,A0A5G2QJY6,Sus scrofa ,ASGR2 ,271,4
45248,tr,A0A287BS67,Sus scrofa ,LOC100627089 ,812,4
45249,tr,A0A287AVV5,Sus scrofa ,MBNL1 ,421,4
45250,tr,A0A286ZL43,Sus scrofa ,DEUP1 ,444,3
45251,tr,A0A286ZUR8,Sus scrofa ,SCG5 ,194,3
45252,tr,A0A287BGU4,Sus scrofa ,LOC100516390 ,638,1
45253,tr,A0A5G2Q7X1,Sus scrofa ,AHCY ,424,3
45254,tr,A0A287A426,Sus scrofa ,IST1 ,379,1
45255,tr,A0A5G2R8K8,Sus scrofa ,PTPRD ,1495,1
45256,tr,A0A287BCX8,Sus scrofa ,IQCH ,167,4
45257,tr,A0A287B144,Sus scrofa ,SHISA4 ,297,4
45258,tr,A0A5G2QUH3,Sus scrofa ,PGPEP1L ,182,3
45259,tr,A0A5G2QEQ9,Sus scrofa ,GTPBP8 ,317,3
45260,tr,A0A5G2QWH6,Sus scrofa ,LOC110256445 ,314,3
45261,tr,A0A5G2R0V5,Sus scrofa ,CCDC178 ,809,4
45262,tr,A0A5G2R738,Sus scrofa ,TNFRSF11A ,263,4
45263,tr,A0A286ZU43,Sus scrofa ,MBIP ,344,4
45264,tr,A0A5G2R6X6,Sus scrofa ,PHB ,155,1
45265,tr,A0A287ATV5,Sus scrofa ,AMPD3 ,775,3
45266,tr,A0A5G2R4X2,Sus scrofa ,RGN ,227,1
45267,tr,A0A287AQE1,Sus scrofa ,SAE1 ,288,1
45268,tr,A0A287AXQ6,Sus scrofa ,RAB8B ,215,1
45269,tr,A0A5G2QQX0,Sus scrofa ,GFM1 ,282,3
45270,tr,A0A286ZW55,Sus scrofa ,SGPL1 ,519,1
45271,tr,A0A5G2QV51,Sus scrofa ,No Name,93,4
45272,tr,A0A5G2RDS7,Sus scrofa ,LOC110261595 ,290,4
45273,tr,A0A5G2R8V0,Sus scrofa ,SDHC ,172,1
45274,tr,A0A287BNX6,Sus scrofa ,ANGPT4 ,498,4
45275,tr,A0A5G2QIY9,Sus scrofa ,EFCAB3 ,436,4
45276,tr,A0A5G2QPP6,Sus scrofa ,No Name,137,4
45277,tr,A0A5G2QMS2,Sus scrofa ,LOC100522977 ,249,3
45278,tr,A0A287AZV4,Sus scrofa ,ADH5 ,392,1
45279,tr,A0A287BQX8,Sus scrofa ,RAB7A ,212,1
45280,tr,A0A5G2QBI0,Sus scrofa ,No Name,135,4
45281,tr,A0A5G2R296,Sus scrofa ,SLC26A5 ,703,3
45282,tr,A0A5G2QE67,Sus scrofa ,No Name,1433,1
45283,tr,A0A286ZV42,Sus scrofa ,ESRP1 ,677,3
45284,tr,A0A5G2R8N4,Sus scrofa ,DLG4 ,291,1
45285,tr,A0A287BFH0,Sus scrofa ,MYO1B ,1136,1
45286,tr,F1SKD7,Sus scrofa ,LRIG3 ,1071,4
45287,tr,A0A5G2QMI9,Sus scrofa ,KDM6A ,225,4
45288,tr,A0A287ATX6,Sus scrofa ,LOC100739708 ,318,3
45289,tr,A0A5G2R724,Sus scrofa ,ATG16L2 ,592,3
45290,tr,A0A287A1M9,Sus scrofa ,ARF4 ,175,1
45291,tr,A0A287AI57,Sus scrofa ,LRRC58 ,371,4
45292,tr,A0A5G2R1I1,Sus scrofa ,SIRT3 ,351,1
45293,tr,A0A287A1R0,Sus scrofa ,LOC100519130 ,448,1
45294,tr,A0A5K1U771,Sus scrofa ,MAPKAPK5 ,543,4
45295,tr,A0A287BHW0,Sus scrofa ,LOC100524970 ,312,4
45296,tr,A0A287A704,Sus scrofa ,ITFG1 ,653,3
45297,tr,A0A286ZLU6,Sus scrofa ,C4H8orf88 ,122,4
45298,tr,A0A287A2Z1,Sus scrofa ,PRUNE1 ,400,1
45299,tr,A0A287B4M7,Sus scrofa ,AP3S1 ,209,3
45300,tr,A0A5G2Q9K6,Sus scrofa ,ANKDD1A ,477,4
45301,tr,A0A287A3P2,Sus scrofa ,TLK2 ,755,4
45302,tr,A0A287A1Y5,Sus scrofa ,MED16 ,829,3
45303,tr,A0A5G2Q6Z5,Sus scrofa ,LOC100520757 ,314,4
45304,tr,A0A5G2QAL9,Sus scrofa ,RBBP7 ,465,1
45305,tr,A0A287BI43,Sus scrofa ,MRPL39 ,270,1
45306,tr,A0A286ZL33,Sus scrofa ,METTL7B ,244,4
45307,tr,A0A287A8H6,Sus scrofa ,TSPAN33 ,310,3
45308,tr,A0A5G2QH75,Sus scrofa ,CPB2 ,386,1
45309,tr,A0A5G2R9H5,Sus scrofa ,ARSL ,612,1
45310,tr,A0A5G2R5Q2,Sus scrofa ,IFT172 ,524,4
45311,tr,A0A5G2QR86,Sus scrofa ,SEC14L2 ,428,1
45312,tr,A0A287BA57,Sus scrofa ,KCNAB3 ,338,3
45313,tr,A0A287AFF3,Sus scrofa ,LOC100626876 ,315,3
45314,tr,A0A5G2R7J4,Sus scrofa ,CCNB2 ,395,3
45315,tr,A0A5G2RGW2,Sus scrofa ,LOC100512146 ,231,3
45316,tr,A0A5G2RIJ3,Sus scrofa ,CAPZB ,265,1
45317,tr,A0A5S6G733,Sus scrofa ,DAO ,281,3
45318,tr,A0A5G2QRK7,Sus scrofa ,LOC110261410 ,166,4
45319,tr,A0A287ACH7,Sus scrofa ,NLE1 ,487,1
45320,tr,A0A5G2RJD4,Sus scrofa ,No Name,70,4
45321,tr,A0A5G2QEK9,Sus scrofa ,DOK4 ,312,4
45322,tr,A0A286ZWA6,Sus scrofa ,NCOA7 ,237,4
45323,tr,A0A287AV75,Sus scrofa ,WDR37 ,471,1
45324,tr,A0A5G2QTE7,Sus scrofa ,SPAG11 ,78,4
45325,tr,A0A5K1TV70,Sus scrofa ,SEMA4D ,819,1
45326,tr,F6PWH5,Sus scrofa ,KLF10 ,465,4
45327,tr,A0A287A6J1,Sus scrofa ,OR13C8 ,320,3
45328,tr,A0A286ZNJ3,Sus scrofa ,PPP1R42 ,352,4
45329,tr,A0A5G2QI58,Sus scrofa ,RAB31 ,75,4
45330,tr,A0A5G2RH38,Sus scrofa ,EMC1 ,970,1
45331,tr,A0A287ASP1,Sus scrofa ,No Name,150,4
45332,tr,A0A287B6R5,Sus scrofa ,USH2A ,1544,4
45333,tr,A0A5G2QXH0,Sus scrofa ,BUB3 ,145,1
45334,tr,A0A287AQR5,Sus scrofa ,RPS24 ,143,1
45335,tr,A0A287BM60,Sus scrofa ,PI4KB ,743,1
45336,tr,A0A286ZRU9,Sus scrofa ,SERPINH1 ,418,1
45337,tr,A0A5G2QRC2,Sus scrofa ,ECHDC1 ,144,1
45338,tr,A0A5G2QF86,Sus scrofa ,URGCP ,159,4
45339,tr,A0A286ZP18,Sus scrofa ,KLHDC1 ,406,4
45340,tr,A0A287B2C2,Sus scrofa ,LOC102164650 ,205,3
45341,tr,A0A287A638,Sus scrofa ,AP1S3 ,154,3
45342,tr,A0A287ALM5,Sus scrofa ,TMEM50A ,159,3
45343,tr,A0A5G2QN09,Sus scrofa ,TMEM87B ,548,4
45344,tr,A0A5G2QGK6,Sus scrofa ,RSAD2 ,334,4
45345,tr,A0A287A892,Sus scrofa ,USP19 ,1364,1
45346,tr,A0A5G2QP77,Sus scrofa ,ENOPH1 ,150,1
45347,tr,A0A5G2RHA5,Sus scrofa ,ADK ,327,1
45348,tr,A0A5G2RAU0,Sus scrofa ,ADAMTS3 ,233,4
45349,tr,A0A5G2RAH2,Sus scrofa ,GIPC1 ,405,3
45350,tr,A0A5G2QAT3,Sus scrofa ,RAB10 ,201,1
45351,tr,A0A5G2QUN3,Sus scrofa ,AOPEP ,713,3
45352,tr,A0A5G2RNG1,Sus scrofa ,NELL2 ,755,4
45353,tr,A0A287AYR8,Sus scrofa ,LDB3 ,278,1
45354,tr,A0A5G2QXS8,Sus scrofa ,MFGE8 ,386,1
45355,tr,A0A5G2R5C9,Sus scrofa ,CD9 ,159,1
45356,tr,A0A5G2QTB3,Sus scrofa ,LOC110259633 ,312,3
45357,tr,A0A287A9N6,Sus scrofa ,LOC100621166 ,538,4
45358,tr,A0A5G2R3N8,Sus scrofa ,No Name,135,4
45359,tr,A0A286ZWF7,Sus scrofa ,CDC14B ,440,3
45360,tr,A0A286ZIK2,Sus scrofa ,PPP1R27 ,154,4
45361,tr,A0A5G2QVX2,Sus scrofa ,ADAM11 ,777,4
45362,tr,A0A287BFK8,Sus scrofa ,No Name,217,4
45363,tr,A0A5G2RH32,Sus scrofa ,TCAP ,176,4
45364,tr,A0A5G2RKM2,Sus scrofa ,BLOC1S2 ,165,3
45365,tr,A0A287B4P8,Sus scrofa ,PSMC4 ,418,3
45366,tr,A0A286ZZS2,Sus scrofa ,CASP1 ,376,1
45367,tr,A0A286ZSH7,Sus scrofa ,ALOX15 ,664,3
45368,tr,A0A5G2R5R5,Sus scrofa ,PIGT ,476,1
45369,tr,A0A5G2QPM1,Sus scrofa ,SMIM14 ,90,4
45370,tr,A0A5G2R7Z3,Sus scrofa ,FBXO30 ,222,4
45371,tr,A0A5G2RH70,Sus scrofa ,No Name,112,4
45372,tr,A0A5G2QUU5,Sus scrofa ,GOLGA1 ,767,1
45373,tr,A0A5G2QXE4,Sus scrofa ,TATDN3 ,61,3
45374,tr,A0A286ZIS9,Sus scrofa ,No Name,125,4
45375,tr,A0A286ZPC6,Sus scrofa ,GALK2 ,425,1
45376,tr,A0A287A9M2,Sus scrofa ,LRRK1 ,2030,4
45377,tr,A0A5G2QC87,Sus scrofa ,SGCE ,410,1
45378,tr,A0A5G2R2F4,Sus scrofa ,METTL4 ,416,3
45379,tr,A0A5G2QTR3,Sus scrofa ,NQO1 ,240,1
45380,tr,A0A286ZX22,Sus scrofa ,VMP1 ,380,1
45381,tr,A0A5G2QXF1,Sus scrofa ,IFT81 ,684,4
45382,tr,A0A286ZKU1,Sus scrofa ,NLRP3 ,947,3
45383,tr,A0A287A703,Sus scrofa ,LOC100512795 ,375,1
45384,tr,A0A5G2Q767,Sus scrofa ,MTRR ,648,4
45385,tr,A0A287B2Y9,Sus scrofa ,LOC110259107 ,443,4
45386,tr,A0A5G2QB34,Sus scrofa ,INTS1 ,2093,1
45387,tr,A0A5G2R602,Sus scrofa ,PTPRC ,34,4
45388,tr,A0A5G2QGY4,Sus scrofa ,KLHL12 ,347,3
45389,tr,A0A287AA96,Sus scrofa ,RNF208 ,265,4
45390,tr,A0A287A852,Sus scrofa ,No Name,173,4
45391,tr,A0A5G2RAH4,Sus scrofa ,No Name,123,4
45392,tr,A0A287AUA5,Sus scrofa ,SPIDR ,475,4
45393,tr,A0A5G2RE20,Sus scrofa ,MFSD14B ,508,4
45394,tr,A0A287B849,Sus scrofa ,SLC16A14 ,491,4
45395,tr,A0A286ZW76,Sus scrofa ,FAM172A ,407,3
45396,tr,A0A287AZM9,Sus scrofa ,BTC ,179,4
45397,tr,A0A286ZZC7,Sus scrofa ,CMC2 ,79,1
45398,tr,A0A5G2R7A2,Sus scrofa ,TGFBRAP1 ,843,4
45399,tr,A0A287AJ52,Sus scrofa ,SERHL2 ,305,1
45400,tr,A0A5G2QUG2,Sus scrofa ,RAB18 ,142,1
45401,tr,A0A287A3R9,Sus scrofa ,LOC100513910 ,307,4
45402,tr,A0A287BAC3,Sus scrofa ,No Name,72,4
45403,tr,A0A287ACJ9,Sus scrofa ,LOC102166944 ,61,3
45404,tr,A0A5G2Q7X2,Sus scrofa ,SLC18B1 ,384,4
45405,tr,A0A287B4F8,Sus scrofa ,MGAT4D ,379,4
45406,tr,A0A5G2R1R8,Sus scrofa ,RASGEF1B ,656,4
45407,tr,A0A5G2R0X3,Sus scrofa ,CA5A ,297,3
45408,tr,A0A287A9H6,Sus scrofa ,VAMP2 ,118,1
45409,tr,A0A5K1VFF8,Sus scrofa ,SGCD ,290,1
45410,tr,A0A5G2QCV9,Sus scrofa ,CNOT1 ,96,4
45411,tr,A0A287AAL2,Sus scrofa ,SPIB ,263,3
45412,tr,A0A5G2QN13,Sus scrofa ,MRO ,194,4
45413,tr,A0A5G2QEH3,Sus scrofa ,STPG4 ,262,1
45414,tr,A0A5G2QXB0,Sus scrofa ,TACO1 ,294,1
45415,tr,A0A287ABI0,Sus scrofa ,DDIT4 ,231,3
45416,tr,A0A287ANC5,Sus scrofa ,HEATR5B ,1902,1
45417,tr,A0A5G2QZU4,Sus scrofa ,No Name,624,4
45418,tr,A0A5G2QXC0,Sus scrofa ,No Name,91,4
45419,tr,A0A287ABS1,Sus scrofa ,No Name,178,4
45420,tr,A0A5K1U644,Sus scrofa ,INTS14 ,496,1
45421,tr,A0A287ATW8,Sus scrofa ,SGPL1 ,558,1
45422,tr,A0A287B9S0,Sus scrofa ,PTPRD ,1882,1
45423,tr,A0A286ZXT7,Sus scrofa ,LDHA ,443,3
45424,tr,A0A5G2QZL3,Sus scrofa ,NOL12 ,215,3
45425,tr,A0A287BCW7,Sus scrofa ,FAHD1 ,224,1
45426,tr,A0A287BJX0,Sus scrofa ,EPB42 ,607,1
45427,tr,A0A287ADA1,Sus scrofa ,DCTD ,188,3
45428,tr,A0A5G2QEZ0,Sus scrofa ,C6H1orf174 ,227,3
45429,tr,A0A286ZI20,Sus scrofa ,No Name,102,3
45430,tr,A0A5G2QWI2,Sus scrofa ,PAQR5 ,330,3
45431,tr,A0A287BF10,Sus scrofa ,LOC106505010 ,296,4
45432,tr,A0A287B6J8,Sus scrofa ,NTF3 ,270,3
45433,tr,A0A5G2R3Y0,Sus scrofa ,No Name,169,4
45434,tr,A0A287BN14,Sus scrofa ,LOC100523660 ,314,4
45435,tr,A0A287AAR1,Sus scrofa ,NTHL1 ,293,4
45436,tr,A0A5G2QAE1,Sus scrofa ,ARPC4 ,192,1
45437,tr,A0A287BE40,Sus scrofa ,TK2 ,318,4
45438,tr,A0A287ATN8,Sus scrofa ,HSPD1 ,468,1
45439,tr,A0A5G2R584,Sus scrofa ,NDUFA5 ,107,1
45440,tr,A0A5G2QZT7,Sus scrofa ,FHL5 ,285,4
45441,tr,A0A5G2Q7P6,Sus scrofa ,GOT2 ,387,1
45442,tr,A0A5G2R3Z9,Sus scrofa ,SCAPER ,76,4
45443,tr,A0A287AUF1,Sus scrofa ,PGS1 ,552,3
45444,tr,A0A287AU41,Sus scrofa ,UACA ,1381,1
45445,tr,A0A5G2R9B5,Sus scrofa ,MRM1 ,361,4
45446,tr,A0A5G2RJC3,Sus scrofa ,No Name,111,4
45447,tr,A0A5G2QY99,Sus scrofa ,SOHLH1 ,285,4
45448,tr,A0A5G2RLB3,Sus scrofa ,CLEC20A ,275,4
45449,tr,A0A287BIW0,Sus scrofa ,NPTN ,184,1
45450,tr,A0A286ZXU2,Sus scrofa ,FLNA ,2652,1
45451,tr,A0A287BFN5,Sus scrofa ,ATP11B ,1209,3
45452,tr,A0A5G2R8R0,Sus scrofa ,MYH9 ,208,1
45453,tr,A0A5G2R5T8,Sus scrofa ,No Name,111,4
45454,tr,A0A5G2R205,Sus scrofa ,GPAA1 ,561,4
45455,tr,A0A5G2QEE8,Sus scrofa ,L3HYPDH ,142,3
45456,tr,A0A287BGA4,Sus scrofa ,No Name,116,4
45457,tr,A0A5G2QVK6,Sus scrofa ,AGTRAP ,270,4
45458,tr,A0A287B7Q1,Sus scrofa ,GGTA1P ,336,3
45459,tr,A0A287A665,Sus scrofa ,LOC100624628 ,163,4
45460,tr,A0A287A0W2,Sus scrofa ,LOC100623188 ,311,3
45461,tr,A0A287AM37,Sus scrofa ,FBXL12 ,332,4
45462,tr,A0A287B8V4,Sus scrofa ,LOC100622460 ,379,4
45463,tr,A0A287AF88,Sus scrofa ,ASCC3 ,2203,1
45464,tr,A0A287BLC2,Sus scrofa ,RHBG ,454,3
45465,tr,A0A5G2RDB6,Sus scrofa ,No Name,110,4
45466,tr,A0A287AJM6,Sus scrofa ,PGGT1B ,145,3
45467,tr,A0A5G2R596,Sus scrofa ,PGLYRP3 ,341,3
45468,tr,A0A5G2R7J9,Sus scrofa ,TANGO2 ,310,1
45469,tr,A0A286ZQ78,Sus scrofa ,SBF2 ,1812,3
45470,tr,A0A287A1Y1,Sus scrofa ,ZBTB22 ,450,1
45471,tr,A0A5G2R5M6,Sus scrofa ,No Name,301,4
45472,tr,A0A5G2QV37,Sus scrofa ,SEC61A2 ,225,3
45473,tr,A0A140TAL0,Sus scrofa ,GMPPA ,417,3
45474,tr,A0A5G2QTP4,Sus scrofa ,PSME2 ,226,3
45475,tr,A0A287B275,Sus scrofa ,OCIAD2 ,99,4
45476,tr,A0A287A4V7,Sus scrofa ,NIPAL3 ,329,3
45477,tr,A0A287ALF4,Sus scrofa ,PVALEF ,132,4
45478,tr,A0A287A922,Sus scrofa ,PAN2 ,1157,3
45479,tr,A0A5G2RL32,Sus scrofa ,LRRC20 ,128,1
45480,tr,A0A5G2QC72,Sus scrofa ,NUDCD3 ,407,1
45481,tr,A0A287B7M4,Sus scrofa ,ERGIC2 ,344,1
45482,tr,A0A5G2RN71,Sus scrofa ,No Name,185,4
45483,tr,A0A5G2RA40,Sus scrofa ,HES2 ,77,4
45484,tr,A0A5G2QAR1,Sus scrofa ,TPRG1L ,218,4
45485,tr,A0A287A334,Sus scrofa ,SPIN3 ,358,3
45486,tr,A0A5G2QR33,Sus scrofa ,FIGLA ,208,4
45487,tr,A0A5G2QJS9,Sus scrofa ,PEX16 ,292,1
45488,tr,A0A286ZZR6,Sus scrofa ,PTP4A1 ,139,1
45489,tr,A0A5G2R1J6,Sus scrofa ,SNTG1 ,441,3
45490,tr,A0A287ALR9,Sus scrofa ,LOC110259082 ,310,3
45491,tr,A0A287B574,Sus scrofa ,SUCLG1 ,323,3
45492,tr,A0A5G2RMW8,Sus scrofa ,GTPBP8 ,289,3
