,sptr,accession,organism,Gene Name,length,PE Score
75122,tr,Q6W057,Mus musculus ,Olfr425 ,184,4
75123,tr,Q9JM86,Mus musculus ,syt III ,149,4
75124,tr,Q9WUJ5,Mus musculus ,Slc9a3 ,91,2
75125,tr,X5J521,Mus musculus ,No Name,105,2
75126,tr,Q7TND8,Mus musculus ,No Name,303,1
75127,tr,Q80X94,Mus musculus ,Acbd4 ,329,2
75128,tr,A2NVX0,Mus musculus ,No Name,102,2
75129,tr,X5J548,Mus musculus ,No Name,109,2
75130,tr,Q8BUJ1,Mus musculus ,Ext2 ,190,2
75131,tr,Q9QYM3,Mus musculus ,No Name,1219,4
75132,tr,Q91X95,Mus musculus ,Gna11 ,359,2
75133,tr,K7T9T3,Mus musculus ,No Name,100,2
75134,tr,Q9D2Y8,Mus musculus ,Arl14 ,175,2
75135,tr,M9QLH2,Mus musculus ,No Name,63,4
75136,tr,Q8CBN6,Mus musculus ,Gm9967 ,114,2
75137,tr,Q6UAE6,Mus musculus ,Olfr115 ,312,4
75138,tr,F2WWK8,Mus musculus ,No Name,67,4
75139,tr,Q3TB63,Mus musculus ,Hspa8 ,459,2
75140,tr,Q58EU8,Mus musculus ,Igk ,239,1
75141,tr,Q99N81,Mus musculus ,Dll1 ,11,4
75142,tr,Q4FK85,Mus musculus ,Casp8 ,480,2
75143,tr,X5J5J8,Mus musculus ,No Name,106,2
75144,tr,Q99M58,Mus musculus ,Gadd45g ,159,2
75145,tr,Q149Q9,Mus musculus ,Snx21 ,218,2
75146,tr,Q80YV0,Mus musculus ,Neurl4 ,332,2
75147,tr,B2RWU3,Mus musculus ,Fanca ,1439,2
75148,tr,X5J4H0,Mus musculus ,No Name,108,2
75149,tr,Q3TM29,Mus musculus ,Surf2 ,129,2
75150,tr,M1INE8,Mus musculus ,Fer1l5 ,161,2
75151,tr,Q3UWX4,Mus musculus ,Gm31219 ,61,2
75152,tr,Q8BR12,Mus musculus ,Gm19939 ,124,2
75153,tr,Q04282,Mus musculus ,No Name,226,2
75154,tr,A0A2Z4SYA9,Mus musculus ,H2-K1 ,40,4
75155,tr,I6UL39,Mus musculus ,Hils1 ,170,4
75156,tr,X5J5T4,Mus musculus ,No Name,101,2
75157,tr,Q8BN43,Mus musculus ,Ifit1 ,463,2
75158,tr,B7ZWI6,Mus musculus ,Ly6g6f ,300,2
75159,tr,J7P1X3,Mus musculus ,Ifggb8 ,421,3
75160,tr,Q9CUE2,Mus musculus ,Zpr1 ,225,2
75161,tr,Q8R1U8,Mus musculus ,Efemp1 ,188,2
75162,tr,K7U5Z3,Mus musculus ,No Name,113,2
75163,tr,Q8CER5,Mus musculus ,Rnf19b ,101,2
75164,tr,Q924P6,Mus musculus ,VH186.2-D-J-C mu ,143,2
75165,tr,Q3UXX4,Mus musculus ,Ctnnd2 ,43,2
75166,tr,Q9CVQ7,Mus musculus ,Gm9748 ,163,2
75167,tr,Q9D4Z6,Mus musculus ,Rnf19b ,172,2
75168,tr,Q6A0D9,Mus musculus ,Gnpda1 ,274,2
75169,tr,Q3UTW8,Mus musculus ,5031425E22Rik ,154,2
75170,tr,Q3UQH1,Mus musculus ,Gpr107 ,447,2
75171,tr,Q9CRT1,Mus musculus ,Tcf3 ,141,2
75172,tr,Q8CD41,Mus musculus ,Tmem44 ,257,2
75173,tr,Q3TPB1,Mus musculus ,Tcf7l1 ,107,2
75174,tr,X5J4C9,Mus musculus ,No Name,111,2
75175,tr,Q8K2C1,Mus musculus ,Aamp ,358,2
75176,tr,Q3U7N9,Mus musculus ,Flna ,1061,2
75177,tr,Q8BI30,Mus musculus ,No Name,131,2
75178,tr,Q3TQK2,Mus musculus ,Cntn4 ,410,2
75179,tr,Q3UT48,Mus musculus ,Ttn ,100,2
75180,tr,Q8C352,Mus musculus ,Ifngr2 ,213,2
75181,tr,Q9D1V0,Mus musculus ,C630050I24Rik ,121,2
75182,tr,Q62199,Mus musculus ,BCRABL ,39,4
75183,tr,A0A4D6YMX5,Mus musculus ,XCR1 ,338,3
75184,tr,B2RPT3,Mus musculus ,Fut4 ,433,2
75185,tr,Q9CUG7,Mus musculus ,Ttc39d ,458,2
75186,sp,Q8VG03,Mus musculus ,Olfr482 ,323,3
75187,sp,P11930,Mus musculus ,Nudt19 ,357,1
75188,sp,Q8CGY8,Mus musculus ,Ogt ,1046,1
75189,sp,Q9CZ30,Mus musculus ,Ola1 ,396,1
75190,sp,P61364,Mus musculus ,Ostn ,130,1
75191,sp,O35685,Mus musculus ,Nudc ,332,1
75192,sp,Q9D2G2,Mus musculus ,Dlst ,454,1
75193,sp,Q60894,Mus musculus ,Olfr12 ,333,3
75194,sp,Q9JLB2,Mus musculus ,Pals1 ,675,1
75195,sp,P49586,Mus musculus ,Pcyt1a ,367,1
75196,sp,P29121,Mus musculus ,Pcsk4 ,655,2
75197,sp,P10601,Mus musculus ,Ppy ,100,3
75198,sp,Q8C0L6,Mus musculus ,Paox ,504,1
75199,sp,P41778,Mus musculus ,Pbx1 ,430,1
75200,sp,Q9DBJ1,Mus musculus ,Pgam1 ,254,1
75201,sp,Q9CWB5,Mus musculus ,Pgpep1l ,130,2
75202,sp,B2RXZ1,Mus musculus ,Pnldc1 ,531,1
75203,sp,Q3UM45,Mus musculus ,Ppp1r7 ,361,1
75204,sp,P62141,Mus musculus ,Ppp1cb ,327,1
75205,sp,Q9CW07,Mus musculus ,Ppp1r3g ,347,1
75206,sp,P51432,Mus musculus ,Plcb3 ,1234,1
75207,sp,Q0VBB0,Mus musculus ,Prelid2 ,177,2
75208,sp,Q61115,Mus musculus ,Ptch1 ,1434,1
75209,sp,P35821,Mus musculus ,Ptpn1 ,432,1
75210,sp,Q9CZH3,Mus musculus ,Psmg3 ,122,1
75211,sp,Q9ERD6,Mus musculus ,Ralgps2 ,590,1
75212,sp,Q9D9R0,Mus musculus ,Rnf125 ,233,2
75213,sp,Q3UHJ8,Mus musculus ,Rnf44 ,407,2
75214,sp,Q925F4,Mus musculus ,Ubox5 ,539,1
75215,sp,Q8BLR7,Mus musculus ,Rnd1 ,232,2
75216,sp,P61219,Mus musculus ,Polr2f ,127,2
75217,sp,Q9EQZ6,Mus musculus ,Rapgef4 ,1011,1
75218,sp,Q8C1B7,Mus musculus ,Septin11 ,431,1
75219,sp,Q9BCZ4,Mus musculus ,Selenos ,190,1
75220,sp,Q8C9X1,Mus musculus ,Sntn ,147,1
75221,sp,O89032,Mus musculus ,Sh3pxd2a ,1124,1
75222,sp,Q9DAH1,Mus musculus ,Scp2d1 ,156,2
75223,sp,Q925E1,Mus musculus ,Sntg1 ,517,2
75224,sp,Q9D361,Mus musculus ,Snrnp48 ,337,2
75225,sp,Q8K0S9,Mus musculus ,Snapc1 ,389,2
75226,sp,Q8VCQ6,Mus musculus ,Sgms1 ,419,1
75227,sp,Q80X76,Mus musculus ,Serpina3f ,445,1
75228,sp,B2RV46,Mus musculus ,Spata6l ,347,1
75229,sp,Q8BUE1,Mus musculus ,Slc9a4 ,797,2
75230,sp,O70494,Mus musculus ,Sp3 ,783,1
75231,sp,P70126,Mus musculus ,St8sia5 ,412,1
75232,sp,Q62419,Mus musculus ,Sh3gl1 ,368,1
75233,sp,Q18PI6,Mus musculus ,Cd84 ,329,1
75234,sp,Q6DIC0,Mus musculus ,Smarca2 ,1577,1
75235,sp,Q9JI99,Mus musculus ,Sgpp1 ,430,1
75236,sp,A7XV14,Mus musculus ,Skint11 ,364,2
75237,sp,Q3V2G4,Mus musculus ,SMIM31 ,71,3
75238,sp,Q9CQQ0,Mus musculus ,Smim8 ,97,1
75239,sp,Q8BZT2,Mus musculus ,Sh3rf2 ,735,1
75240,sp,P70178,Mus musculus ,Six5 ,719,1
75241,sp,Q0VBP7,Mus musculus ,Shisal1 ,198,2
75242,sp,Q6JHY2,Mus musculus ,Muc19 ,733,1
75243,sp,A7XUZ6,Mus musculus ,Skint6 ,1240,2
75244,sp,Q9QYZ6,Mus musculus ,Smok2a ,504,2
75245,sp,O35182,Mus musculus ,Smad6 ,495,1
75246,sp,Q9JMD3,Mus musculus ,Stard10 ,291,1
75247,sp,A2RSX4,Mus musculus ,Stpg3 ,306,2
75248,sp,Q8VIM6,Mus musculus ,Strc ,1809,2
75249,sp,Q3TDQ1,Mus musculus ,Stt3b ,823,1
75250,sp,Q3TH73,Mus musculus ,Ttyh2 ,532,1
75251,sp,Q9EQQ0,Mus musculus ,Suv39h2 ,477,1
75252,sp,Q9Z0P5,Mus musculus ,Twf2 ,349,1
75253,sp,Q9EPK8,Mus musculus ,Trpv4 ,871,1
75254,sp,O08970,Mus musculus ,Tuft1 ,390,1
75255,sp,Q9Z273,Mus musculus ,Tulp1 ,543,1
75256,sp,Q69ZS6,Mus musculus ,Sv2c ,727,1
75257,sp,O70555,Mus musculus ,Sprr2d ,85,2
75258,sp,Q02257,Mus musculus ,Jup ,745,1
75259,sp,Q810F0,Mus musculus ,Prima1 ,153,1
75260,sp,Q9ES81,Mus musculus ,Popdc3 ,291,1
75261,sp,Q8BZ97,Mus musculus ,Prdm8 ,687,1
75262,sp,Q9D8C8,Mus musculus ,Ppp1r35 ,260,1
75263,sp,Q8BKR5,Mus musculus ,Ppp1r37 ,712,1
75264,sp,D3Z0R2,Mus musculus ,Ppp1r36 ,411,3
75265,sp,Q6VMN6,Mus musculus ,Prlhr ,370,2
75266,sp,P99029,Mus musculus ,Prdx5 ,210,1
75267,sp,A2ALK8,Mus musculus ,Ptpn3 ,913,1
75268,sp,P0C6B2,Mus musculus ,Ptcra ,199,1
75269,sp,P49769,Mus musculus ,Psen1 ,467,1
75270,sp,Q9WVJ2,Mus musculus ,Psmd13 ,376,1
75271,sp,Q9Z2X2,Mus musculus ,Psmd10 ,231,1
75272,sp,Q8BRE0,Mus musculus ,Rd3 ,195,1
75273,sp,P97950,Mus musculus ,Rab33a ,237,2
75274,sp,O88851,Mus musculus ,Rbbp9 ,186,1
75275,sp,Q8BHL4,Mus musculus ,Gprc5a ,356,1
75276,sp,Q80TM6,Mus musculus ,R3hdm2 ,1044,1
75277,sp,Q9WUP1,Mus musculus ,Ramp3 ,147,2
75278,sp,Q8VCG9,Mus musculus ,Rfxap ,231,2
75279,sp,Q9CTN4,Mus musculus ,Rhobtb3 ,611,2
75280,sp,Q5SVD0,Mus musculus ,Rflnb ,216,1
75281,sp,Q8BL80,Mus musculus ,Arhgap22 ,702,1
75282,sp,Q9D7T1,Mus musculus ,Rep15 ,230,2
75283,sp,P67984,Mus musculus ,Rpl22 ,128,1
75284,sp,Q6ZWV7,Mus musculus ,Rpl35 ,123,1
75285,sp,Q9D823,Mus musculus ,Rpl37 ,97,1
75286,sp,Q8C310,Mus musculus ,Robo4 ,1012,1
75287,sp,Q96DY5,Mus musculus ,Rnf112 ,654,1
75288,sp,Q8BG47,Mus musculus ,Rnf152 ,203,1
75289,sp,Q99JH1,Mus musculus ,Rpp25l ,163,1
75290,sp,P32958,Mus musculus ,Rom1 ,351,1
75291,sp,Q99N93,Mus musculus ,Mrpl16 ,251,1
75292,sp,Q99N89,Mus musculus ,Mrpl43 ,183,1
75293,sp,Q7TT45,Mus musculus ,Rragd ,449,1
75294,sp,Q8VDS4,Mus musculus ,Rprd1a ,312,1
75295,sp,P62754,Mus musculus ,Rps6 ,249,1
75296,sp,Q8CCI5,Mus musculus ,Rybp ,228,1
75297,sp,Q9Z0L1,Mus musculus ,S1pr4 ,386,2
75298,sp,Q01730,Mus musculus ,Rsu1 ,277,1
75299,sp,Q6PGC7,Mus musculus ,Slc35e3 ,313,2
75300,sp,Q8CFZ5,Mus musculus ,Slc22a12 ,553,1
75301,sp,Q497L8,Mus musculus ,Slc22a16 ,649,2
75302,sp,Q9DCA2,Mus musculus ,Mrps11 ,191,1
75303,sp,Q8R0S9,Mus musculus ,Slc22a22 ,554,1
75304,sp,Q9Z0E8,Mus musculus ,Slc22a5 ,557,1
75305,sp,Q9CQE3,Mus musculus ,Mrps17 ,120,1
75306,sp,Q99N84,Mus musculus ,Mrps18b ,254,1
75307,sp,Q9EQN9,Mus musculus ,Slc19a2 ,498,1
75308,sp,G3UVW3,Mus musculus ,Slc38a6 ,457,1
75309,sp,Q0VDN7,Mus musculus ,Rundc1 ,615,1
75310,sp,O88745,Mus musculus ,Scrg1 ,98,2
75311,sp,A2ASZ8,Mus musculus ,Slc25a25 ,469,1
75312,sp,B1AWN6,Mus musculus ,Scn2a ,2006,1
75313,sp,Q8VHC3,Mus musculus ,Selenom ,145,1
75314,sp,Q64124,Mus musculus ,Scx ,207,1
75315,sp,Q6DID3,Mus musculus ,Scaf8 ,1268,1
75316,sp,O88632,Mus musculus ,Sema3f ,785,2
75317,sp,P63300,Mus musculus ,Selenow ,88,1
75318,sp,Q99JZ0,Mus musculus ,Sdcbp2 ,292,2
75319,sp,Q9Z123,Mus musculus ,Sema4f ,777,1
75320,sp,Q62178,Mus musculus ,Sema4a ,760,1
75321,sp,Q9Z2Q6,Mus musculus ,Septin5 ,369,1
75322,sp,Q8C650,Mus musculus ,Septin10 ,452,1
75323,sp,Q5IBH6,Mus musculus ,Spdye4a ,268,1
75324,sp,Q9QYY8,Mus musculus ,Spast ,614,1
75325,sp,O35892,Mus musculus ,Sp100 ,482,1
75326,sp,P28663,Mus musculus ,Napb ,298,1
75327,sp,Q3TUA9,Mus musculus ,Pomk ,349,1
75328,sp,Q61321,Mus musculus ,Six4 ,775,1
75329,sp,Q8C263,Mus musculus ,Ska3 ,411,2
75330,sp,Q69ZI1,Mus musculus ,Sh3rf1 ,892,1
75331,sp,Q925H1,Mus musculus ,Trps1 ,1281,1
75332,sp,P16546,Mus musculus ,Sptan1 ,2472,1
75333,sp,Q9QZE7,Mus musculus ,Tsnax ,290,1
75334,sp,Q3UF25,Mus musculus ,Stimate ,288,2
75335,sp,Q9CYZ8,Mus musculus ,Ssbp2 ,361,1
75336,sp,Q00262,Mus musculus ,Stx2 ,289,1
75337,sp,Q8K1I3,Mus musculus ,Spp2 ,203,1
75338,sp,Q3TWW8,Mus musculus ,Srsf6 ,339,1
75339,sp,Q8VE97,Mus musculus ,Srsf4 ,489,2
75340,sp,Q8BIJ6,Mus musculus ,Iars2 ,1012,1
75341,sp,P63166,Mus musculus ,Sumo1 ,101,1
75342,sp,O88907,Mus musculus ,Pias1 ,651,1
75343,sp,Q8BP40,Mus musculus ,Acp6 ,418,1
75344,sp,P21952,Mus musculus ,Pou3f1 ,449,1
75345,sp,Q9DAD6,Mus musculus ,Pfn3 ,137,1
75346,sp,Q62028,Mus musculus ,Pla2r1 ,1487,1
75347,sp,Q8K4I7,Mus musculus ,Prss45 ,317,2
75348,sp,Q149T7,Mus musculus ,Ppm1j ,507,1
75349,sp,P17225,Mus musculus ,Ptbp1 ,527,1
75350,sp,Q3UZD5,Mus musculus ,Prdm6 ,596,1
75351,sp,Q8BHD7,Mus musculus ,Ptbp3 ,523,1
75352,sp,P35235,Mus musculus ,Ptpn11 ,593,1
75353,sp,P70303,Mus musculus ,Ctps2 ,586,1
75354,sp,Q69ZS0,Mus musculus ,Pdzrn3 ,1063,1
75355,sp,Q3UQS8,Mus musculus ,Rbm20 ,1199,1
75356,sp,Q68FE6,Mus musculus ,Ripor1 ,1223,1
75357,sp,P58801,Mus musculus ,Ripk2 ,539,1
75358,sp,Q8R527,Mus musculus ,Rhoq ,205,1
75359,sp,Q9CQ71,Mus musculus ,Rpa3 ,121,1
75360,sp,Q9CX84,Mus musculus ,Rgs19 ,216,1
75361,sp,Q62193,Mus musculus ,Rpa2 ,270,1
75362,sp,O08899,Mus musculus ,Rgs4 ,205,2
75363,sp,Q99NE5,Mus musculus ,Rims1 ,1463,1
75364,sp,P47911,Mus musculus ,Rpl6 ,296,1
75365,sp,Q8BQZ4,Mus musculus ,Ralgapb ,1484,1
75366,sp,Q8BUH7,Mus musculus ,Rnf26 ,424,2
75367,sp,P58283,Mus musculus ,Rnf216 ,853,1
75368,sp,Q78WZ7,Mus musculus ,Polr1f ,330,1
75369,sp,Q9D1P0,Mus musculus ,Mrpl13 ,178,1
75370,sp,Q9D5K4,Mus musculus ,S100pbp ,396,2
75371,sp,Q8BRF7,Mus musculus ,Scfd1 ,639,1
75372,sp,Q5SWY8,Mus musculus ,Slc5a10 ,596,1
75373,sp,Q9CQS8,Mus musculus ,Sec61b ,96,1
75374,sp,Q8C8Y5,Mus musculus ,Samd7 ,445,2
75375,sp,Q3TMH2,Mus musculus ,Scrn3 ,418,1
75376,sp,Q8BI29,Mus musculus ,Sarg ,606,1
75377,sp,Q9JJS0,Mus musculus ,Scube2 ,997,1
75378,sp,Q8BQB6,Mus musculus ,Saxo2 ,394,2
75379,sp,Q8K1J5,Mus musculus ,Sde2 ,448,1
75380,sp,Q6P7W0,Mus musculus ,Senp6 ,1132,1
75381,sp,Q80UG5,Mus musculus ,Septin9 ,583,1
75382,sp,Q9D554,Mus musculus ,Sf3a3 ,501,1
75383,sp,P84102,Mus musculus ,Serf2 ,59,1
75384,sp,Q9D0K2,Mus musculus ,Oxct1 ,520,1
75385,sp,Q9D2S4,Mus musculus ,Spaca7 ,182,1
75386,sp,Q8BGT7,Mus musculus ,Smndc1 ,238,1
75387,sp,Q6P9P0,Mus musculus ,Slf2 ,1278,2
75388,sp,Q3U6K5,Mus musculus ,Spata6 ,488,1
75389,sp,Q80TR4,Mus musculus ,Slit1 ,1531,1
75390,sp,Q9CQV3,Mus musculus ,Serpinb11 ,388,2
75391,sp,Q8VDU5,Mus musculus ,Snrk ,748,1
75392,sp,Q9JJL3,Mus musculus ,Slco1b2 ,689,1
75393,sp,Q62189,Mus musculus ,Snrpa ,287,1
75394,sp,Q8CH25,Mus musculus ,Sltm ,1031,1
75395,sp,O35717,Mus musculus ,Socs2 ,198,1
75396,sp,Q62421,Mus musculus ,Sh3gl3 ,347,1
75397,sp,Q9WU03,Mus musculus ,Spint2 ,252,1
75398,sp,Q6S5L9,Mus musculus ,Shc4 ,626,1
75399,sp,Q3UUV5,Mus musculus ,Skap1 ,355,1
75400,sp,Q5SSN7,Mus musculus ,Sft2d1 ,159,1
75401,sp,Q91ZM2,Mus musculus ,Sh2b1 ,756,1
75402,sp,Q9D5J6,Mus musculus ,Shpk ,476,1
75403,sp,P46062,Mus musculus ,Sipa1 ,1037,1
75404,sp,Q9D939,Mus musculus ,Sult1c2 ,296,1
75405,sp,Q08943,Mus musculus ,Ssrp1 ,708,1
75406,sp,Q8C8J0,Mus musculus ,Stpg2 ,561,1
75407,sp,Q71LX4,Mus musculus ,Tln2 ,2375,1
75408,sp,P70278,Mus musculus ,Stra8 ,393,1
75409,sp,Q76N33,Mus musculus ,Stambpl1 ,436,1
75410,sp,O35704,Mus musculus ,Sptlc1 ,473,1
75411,sp,P51557,Mus musculus ,Star ,284,1
75412,sp,Q9QXV9,Mus musculus ,Spry1 ,313,1
75413,sp,Q9JHN8,Mus musculus ,Stk19 ,254,2
75414,sp,Q9D975,Mus musculus ,Srxn1 ,136,2
75415,sp,Q80VJ2,Mus musculus ,Sra1 ,232,1
75416,sp,Q8BGV0,Mus musculus ,Nars2 ,477,1
75417,sp,Q9D4V4,Mus musculus ,Taf1d ,322,1
75418,sp,Q8R1G6,Mus musculus ,Pdlim2 ,349,1
75419,sp,Q8C5R2,Mus musculus ,Proser2 ,471,1
75420,sp,Q9JL95,Mus musculus ,Prg3 ,222,2
75421,sp,P20664,Mus musculus ,Prim1 ,417,1
75422,sp,O70169,Mus musculus ,Prss39 ,367,2
75423,sp,Q8K358,Mus musculus ,Pigu ,434,1
75424,sp,Q9D0W5,Mus musculus ,Ppil1 ,166,1
75425,sp,A2A935,Mus musculus ,Prdm16 ,1275,1
75426,sp,Q80VL3,Mus musculus ,Prickle3 ,624,1
75427,sp,Q60676,Mus musculus ,Ppp5c ,499,1
75428,sp,P28076,Mus musculus ,Psmb9 ,219,1
75429,sp,Q61144,Mus musculus ,Psen2 ,448,1
75430,sp,B0V2N1,Mus musculus ,Ptprs ,1907,1
75431,sp,Q9CWJ9,Mus musculus ,Atic ,592,1
75432,sp,Q9D600,Mus musculus ,Gins2 ,185,1
75433,sp,P49446,Mus musculus ,Ptpre ,699,1
75434,sp,Q8VC82,Mus musculus ,Rhbdl1 ,373,2
75435,sp,Q7TQ32,Mus musculus ,Hjv ,420,1
75436,sp,Q8BGH4,Mus musculus ,Reep1 ,201,1
75437,sp,Q9JM62,Mus musculus ,Reep6 ,201,1
75438,sp,Q9JL61,Mus musculus ,Rfx5 ,658,1
75439,sp,P63276,Mus musculus ,Rps17 ,135,1
75440,sp,P62702,Mus musculus ,Rps4x ,263,1
75441,sp,Q6IS41,Mus musculus ,Slc25a47 ,310,2
75442,sp,Q8QZY4,Mus musculus ,Rtbdn ,247,1
75443,sp,Q9WVC8,Mus musculus ,Slc26a3 ,757,1
75444,sp,Q9CQC9,Mus musculus ,Sar1b ,198,1
75445,sp,D3YXK2,Mus musculus ,Safb ,937,1
75446,sp,Q80YR5,Mus musculus ,Safb2 ,991,1
75447,sp,P60060,Mus musculus ,Sec61g ,68,3
75448,sp,Q8K0E3,Mus musculus ,Slc5a11 ,673,1
75449,sp,O55192,Mus musculus ,Slc6a2 ,617,2
75450,sp,E9PYH6,Mus musculus ,Setd1a ,1716,1
75451,sp,Q689Z5,Mus musculus ,Sbno1 ,1390,1
75452,sp,Q8BU14,Mus musculus ,Sec62 ,398,1
75453,sp,Q8C6I2,Mus musculus ,Sdhaf2 ,164,1
75454,sp,Q8VHL1,Mus musculus ,Setd7 ,366,1
75455,sp,Q62177,Mus musculus ,Sema3b ,748,2
75456,sp,P13011,Mus musculus ,Scd2 ,358,1
75457,sp,Q9WU66,Mus musculus ,Sfrp5 ,314,2
75458,sp,Q80ZE3,Mus musculus ,Siglec10 ,688,1
75459,sp,Q3ULF4,Mus musculus ,Spg7 ,781,1
75460,sp,D3YWJ0,Mus musculus ,Nuggc ,796,3
75461,sp,Q9R1B9,Mus musculus ,Slit2 ,1521,2
75462,sp,Q91YY5,Mus musculus ,Slco1a5 ,670,2
75463,sp,Q62247,Mus musculus ,Sox16 ,57,2
75464,sp,Q921I6,Mus musculus ,Sh3bp4 ,962,1
75465,sp,Q925N2,Mus musculus ,Sfxn2 ,322,1
75466,sp,Q3UMB5,Mus musculus ,Smcr8 ,935,1
75467,sp,O88834,Mus musculus ,Shd ,343,1
75468,sp,Q9D7Y9,Mus musculus ,Slx4ip ,413,2
75469,sp,P97797,Mus musculus ,Sirpa ,513,1
75470,sp,Q6ZPY2,Mus musculus ,Smg5 ,1017,1
75471,sp,A6X942,Mus musculus ,Sh2d4b ,431,2
75472,sp,Q9Z0P7,Mus musculus ,Sufu ,484,1
75473,sp,O55201,Mus musculus ,Supt5h ,1082,1
75474,sp,Q8K3D3,Mus musculus ,Swi5 ,89,1
75475,sp,Q3U1N2,Mus musculus ,Srebf2 ,1130,1
75476,sp,Q76I79,Mus musculus ,Ssh1 ,1042,1
75477,sp,Q3TIT8,Mus musculus ,Slc37a3 ,494,2
75478,sp,Q68FG3,Mus musculus ,Spty2d1 ,682,2
75479,sp,O70562,Mus musculus ,Sprr2k ,68,2
75480,sp,Q9JJG5,Mus musculus ,Sertad2 ,309,1
75481,sp,Q8BWU1,Mus musculus ,Sprn ,147,1
75482,sp,A0A0M3U1B0,Mus musculus ,Sycp2l ,842,2
75483,sp,Q8R5A6,Mus musculus ,Tbc1d22a ,516,1
75484,sp,Q8VE65,Mus musculus ,Taf12 ,161,1
75485,sp,Q5HZG4,Mus musculus ,Taf3 ,932,1
75486,sp,Q5DTT2,Mus musculus ,Psd ,1024,1
75487,sp,Q8JZU6,Mus musculus ,Pxdc1 ,231,2
75488,sp,Q9JJT0,Mus musculus ,Rcl1 ,373,2
75489,sp,Q99J64,Mus musculus ,Rbm43 ,343,2
75490,sp,Q9D1A0,Mus musculus ,Prxl2c ,226,2
75491,sp,Q91WG2,Mus musculus ,Rabep2 ,554,1
75492,sp,A2AU37,Mus musculus ,Rad21l1 ,552,1
75493,sp,P54726,Mus musculus ,Rad23a ,363,1
75494,sp,Q9DD06,Mus musculus ,Rarres2 ,162,1
75495,sp,Q8BU31,Mus musculus ,Rap2c ,183,1
75496,sp,P61226,Mus musculus ,Rap2b ,183,1
75497,sp,P69566,Mus musculus ,Ranbp9 ,653,1
75498,sp,P32883,Mus musculus ,Kras ,189,1
75499,sp,Q2WG76,Mus musculus ,Ripply2 ,128,2
75500,sp,Q7M6Z0,Mus musculus ,Rtn4rl2 ,420,1
75501,sp,Q62159,Mus musculus ,Rhoc ,193,1
75502,sp,Q00915,Mus musculus ,Rbp1 ,135,1
75503,sp,Q9D684,Mus musculus ,Rin2 ,903,1
75504,sp,A2AGA4,Mus musculus ,Rhbdl2 ,302,1
75505,sp,P59729,Mus musculus ,Rin3 ,980,1
75506,sp,Q6PFX8,Mus musculus ,Rimkla ,380,1
75507,sp,Q8BHC7,Mus musculus ,Rhbdd1 ,315,1
75508,sp,Q7TQ33,Mus musculus ,Rgmb ,436,1
75509,sp,Q9CYN9,Mus musculus ,Atp6ap2 ,350,1
75510,sp,Q9CXW4,Mus musculus ,Rpl11 ,178,1
75511,sp,Q9D7S7,Mus musculus ,Rpl22l1 ,122,1
75512,sp,P61514,Mus musculus ,Rpl37a ,92,1
75513,sp,P62918,Mus musculus ,Rpl8 ,257,1
75514,sp,Q8CFI7,Mus musculus ,Polr2b ,1174,1
75515,sp,Q9DB85,Mus musculus ,Rrp8 ,457,1
75516,sp,Q3UFY4,Mus musculus ,Rsph3a ,516,2
75517,sp,P62849,Mus musculus ,Rps24 ,133,1
75518,sp,Q505G4,Mus musculus ,Rtl6 ,243,2
75519,sp,Q8BGK5,Mus musculus ,Slc35f1 ,408,1
75520,sp,Q8VE96,Mus musculus ,Slc35f6 ,372,1
75521,sp,P50114,Mus musculus ,S100b ,92,1
75522,sp,Q8K0T0,Mus musculus ,Rtn1 ,780,1
75523,sp,P50543,Mus musculus ,S100a11 ,98,1
75524,sp,Q9ER80,Mus musculus ,Rtp4 ,249,1
75525,sp,Q5QGU6,Mus musculus ,Rtp3 ,474,1
75526,sp,P08207,Mus musculus ,S100a10 ,97,1
75527,sp,Q8K352,Mus musculus ,Sash3 ,380,1
75528,sp,Q8C4H2,Mus musculus ,Samd3 ,520,2
75529,sp,O35874,Mus musculus ,Slc1a4 ,532,1
75530,sp,O88822,Mus musculus ,Sc5d ,299,2
75531,sp,Q8K2B0,Mus musculus ,P3h4 ,443,1
75532,sp,Q8CFT2,Mus musculus ,Setd1b ,1985,1
75533,sp,Q9EQC5,Mus musculus ,Scyl1 ,806,1
75534,sp,Q9JHW4,Mus musculus ,Eefsec ,583,1
75535,sp,O35316,Mus musculus ,Slc6a6 ,621,1
75536,sp,Q7M729,Mus musculus ,Scn4b ,228,1
75537,sp,Q8C8N2,Mus musculus ,Scai ,606,1
75538,sp,Q8C2A2,Mus musculus ,Tsen54 ,525,2
75539,sp,Q9JJN4,Mus musculus ,Oxct2a ,520,2
75540,sp,Q9WTU3,Mus musculus ,Scn8a ,1978,1
75541,sp,Q9JJV9,Mus musculus ,Scn5a ,2019,1
75542,sp,Q9CSN1,Mus musculus ,Snw1 ,536,1
75543,sp,Q8C110,Mus musculus ,Slitrk6 ,840,1
75544,sp,P61807,Mus musculus ,Snn ,88,1
75545,sp,Q9D2C9,Mus musculus ,Snapc3 ,407,1
75546,sp,Q3UR97,Mus musculus ,Snx21 ,363,1
75547,sp,Q8R191,Mus musculus ,Syngr3 ,229,1
75548,sp,Q9WVB4,Mus musculus ,Slit3 ,1523,2
75549,sp,Q80TE4,Mus musculus ,Sipa1l2 ,1722,1
75550,sp,P53784,Mus musculus ,Sox3 ,375,1
